,Full_names,Stars,Num_Forks,Num_Commits,Topics,Size
866,aydinnyunus/Keylogger,1479,357,65,"['keylogger', 'keylogging', 'keylogger-screenshot', 'keylog', 'keylogs', 'keylogger-analysis', 'keyloger', 'hacking', 'hacking-tool', 'hacking-tools', 'hacking-code', 'hackingtools', 'python', 'python3', 'python-hacking', 'python-tools', 'cybersecurity', 'cyber-security', 'offensive-security', 'offensive-scripts']",10350
867,coreruleset/coreruleset,1467,281,4055,"['security', 'ruleset', 'owasp']",6646
868,learning-at-home/hivemind,1442,95,554,"['deep-learning', 'pytorch', 'volunteer-computing', 'mixture-of-experts', 'distributed-training', 'distributed-systems', 'asynchronous-programming', 'asyncio', 'dht', 'hivemind', 'neural-networks', 'machine-learning']",12519
869,TgCatUB/catuserbot,1422,5145,3721,"['telegram-userbot', 'userbot', 'catuserbot', 'telegram', 'telethon', 'telegram-bot', 'python', 'heroku', 'userbot-telegram']",13311
870,quic/aimet,1421,289,1305,"['quantization', 'deep-learning', 'compression', 'open-source', 'machine-learning', 'pruning', 'auto-ml', 'network-compression', 'deep-neural-networks', 'network-quantization', 'opensource']",10276
871,adapter-hub/adapter-transformers,1415,244,12578,"['nlp', 'natural-language-processing', 'adapters', 'transformers', 'bert', 'pytorch']",89333
872,cjolowicz/cookiecutter-hypermodern-python,1375,183,1174,[],4401
873,airaria/TextBrewer,1357,217,146,"['bert', 'pytorch', 'nlp', 'knowledge', 'distillation']",7902
874,dmontagu/fastapi-utils,1335,93,22,['fastapi'],162
875,someengineering/resoto,1319,58,1390,"['aws', 'gcp', 'infrastructure-as-code', '3d', 'digitalocean', 'open-source', 'infrastructure-search', 'directed-acyclic-graph', 'hacktoberfest']",12010
876,frgfm/torch-cam,1304,142,129,"['pytorch', 'python', 'deep-learning', 'cnn', 'activation-maps', 'gradcam-plus-plus', 'gradcam', 'saliency-map', 'interpretability', 'interpretable-deep-learning', 'smoothgrad', 'score-cam', 'class-activation-map', 'grad-cam']",9978
877,ContinualAI/avalanche,1296,216,3197,"['continual-learning', 'deep-learning', 'pytorch', 'lifelong-learning', 'framework', 'benchmarks', 'strategies', 'metrics', 'continualai', 'evaluation', 'library', 'training']",11498
878,HarshCasper/Rotten-Scripts,1281,464,1659,"['script', 'scripting', 'javascript', 'python', 'python-scripts', 'shortcode', 'golang', 'go-scripts', 'bash', 'bash-script', 'bash-scripting', 'hacktoberfest', 'collaborate', 'deepsource', 'github-pages', 'student-vscode']",289104
879,DeepMotionEditing/deep-motion-editing,1281,216,109,"['character-animation', 'computer-graphics', 'deep-learning', 'motion-retargeting', 'style-transfer', 'computer-animation']",70361
880,Azure/Stormspotter,1275,172,191,[],29295
881,GitGuardian/ggshield,1272,114,935,"['devsecops', 'security', 'credentials', 'apikey', 'key', 'code', 'leak', 'scanning', 'precommit', 'secrets-detection', 'secrets-management', 'iac', 'iac-security', 'infrastructure-as-code']",1988
882,CLUEbenchmark/CLUENER2020,1258,274,69,"['ner', 'chinese', 'bert', 'chinese-ner', 'fine-grained-ner', 'roberta', 'named-entity-recognition', 'sequence-labeling', 'albert', 'seq2seq', 'sequence-to-sequence', 'dataset', 'chinesener']",888
883,DevashishPrasad/CascadeTabNet,1257,378,178,"['table-recognition', 'table-structure-recognition', 'table-detection', 'table-detection-using-deep-learning']",16953
884,iMerica/dj-rest-auth,1249,232,873,"['django', 'django-rest-framework', 'rest-api', 'python', 'jwt', 'authentication']",855
885,g1879/DrissionPage,1243,147,250,"['selenium-python', 'crawlers', 'automation-framework', 'requests']",786
886,facebookresearch/DPR,1241,246,155,[],407
887,dhaitz/mplcyberpunk,1236,52,103,"['python', 'dataviz', 'visualization', 'plotting', 'matplotlib']",2989
888,kritiksoman/GIMP-ML,1207,102,181,"['gimp-plugin', 'image-manipulation', 'computer-vision', 'gimp', 'photo-editing', 'computervision', 'deep-learning', 'machine-learning', 'machine-learning-algorithms', 'macos', 'ubuntu', 'linux', 'coloring-image', 'dehazing', 'deblurring', 'enlightenment', 'python3', 'gimp-plugins']",117954
889,fendouai/OpenCVTutorials,1202,337,18,"['opencv', 'machine-learning', 'computer-vision', 'deep-learning', 'object-detection', 'opencv-python', 'python']",237
890,pykeen/pykeen,1194,156,2786,"['knowledge-graph-embeddings', 'knowledge-graphs', 'machine-learning', 'link-prediction', 'knowledge-base-completion', 'pykeen', 'deep-learning', 'cuda', 'python', 'torch']",26940
891,Team-Neptune/DeepSea,1192,65,299,"['nintendo', 'nintendo-switch', 'nintendo-hacking', 'nintendo-switch-hacking', 'nintendo-switch-homebrew', 'custom-firmware', 'cfw', 'deepsea', 'switch', 'homebrew']",10672
892,microsoft/debugpy,1182,93,1888,[],44322
893,dirkjanm/ROADtools,1169,187,157,"['azure-active-directory', 'azuread', 'microsoft-graph', 'python']",663
894,DLR-RM/rl-baselines3-zoo,1169,338,349,"['rl', 'reinforcement-learning', 'stable-baselines', 'openai', 'gym', 'pybullet', 'hyperparameter-optimization', 'hyperparameter-tuning', 'hyperparameter-search', 'optimization', 'sde', 'robotics', 'lab', 'pybullet-environments', 'tuning-hyperparameters', 'deep-reinforcement-learning', 'pytorch']",3296
895,justinpinkney/awesome-pretrained-stylegan2,1164,103,36,[],207435
896,rmountjoy92/DashMachine,1160,116,281,[],11871
897,wvangansbeke/Unsupervised-Classification,1158,244,45,"['unsupervised-learning', 'image-classification', 'self-supervised-learning', 'clustering', 'eccv-2020', 'eccv2020', 'representation-learning', 'contrastive-learning', 'simclr', 'moco']",13759
898,alexgolec/tda-api,1156,300,373,"['finance', 'trading', 'tdameritrade', 'financial-data', 'automated-trading', 'python3']",619
899,JohnHammond/katana,1153,173,749,[],4081
900,jellyfin/jellyfin-mpv-shim,1149,79,1159,"['jellyfin-client', 'jellyfin', 'mpv']",2355
901,theja-m/Data-Structures-and-Algorithms,1127,748,45,[],38
902,yaqwsx/KiKit,1127,166,564,"['kicad', 'pcb', 'automation', 'panelization']",68067
903,binance/binance-connector-python,1123,314,48,[],432
904,Alic-yuan/nlp-beginner-finish,1122,374,15,['python'],128500
905,amaranth-lang/amaranth,1122,126,1224,"['fpga', 'hdl', 'yosys', 'amaranth-hdl']",1651
906,datapane/datapane,1116,67,330,"['dashboard', 'reporting', 'data-visualization', 'python']",50974
907,PyRetri/PyRetri,1114,173,88,"['deep-learning', 'image-retrieval', 'pytorch', 'toolbox']",1772
908,zhan-xu/RigNet,1110,151,51,[],4353
909,mart1nro/joycontrol,1109,193,119,"['nintendo-switch', 'joycon', 'pro-controller', 'bluetooth', 'raspberry-pi', 'emulated-controller']",165
910,920232796/bert_seq2seq,1109,187,230,"['bert', 'seq2seq', 'ner', 'crf', 'text-classification', 'unilm', 'pytorch', 'roberta', 'autotitle', 'gpt2', 't5-model']",3617
911,bubbliiiing/faster-rcnn-pytorch,1108,300,135,[],5636
912,IBM/MicroscoPy,1105,113,119,[],252074
913,megadose/toutatis,1104,170,91,"['information-gathering', 'osint', 'osint-tools', 'open-source-intelligence', 'python', 'instagram', 'instagram-scraper']",13197
914,awslabs/dgl-ke,1101,183,239,"['machine-learning', 'knowledge-graph', 'knowledge-graphs-embeddings', 'graph-learning', 'dgl']",4972
915,iswbm/GolangCodingTime,1089,205,135,[],1712
916,san089/goodreads_etl_pipeline,1083,172,50,"['etl-pipeline', 'etl-framework', 'spark', 'apache-spark', 'apache-airflow', 'airflow', 'redshift', 'emr-cluster', 'livy', 's3', 'warehouse', 'data-lake', 'scheduler', 'data-migration', 'data-engineering', 'data-engineering-pipeline', 'python', 'goodreads-data-pipeline', 'airflow-dag', 'etl-job']",1371
917,ChandlerBang/awesome-self-supervised-gnn,1082,125,248,"['graph-neural-networks', 'pretraining', 'self-supervised-learning', 'deep-learning', 'machine-learning', 'graph-mining', 'pre-training']",594
918,facebookresearch/meshrcnn,1076,167,21,[],117
919,alexmojaki/futurecoder,1074,100,1647,"['python', 'education', 'learning', 'learning-by-doing']",9350
920,dataabc/weibo-search,1062,284,96,[],61
921,LingDong-/qiji-font,1043,52,60,"['font', 'typography', 'chinese', 'woodcutting', 'classical-chinese', 'typeface', 'computer-vision']",34781
922,AzizKpln/Moriarty-Project,1042,171,122,"['osint', 'osint-tool', 'advanced-osint-tool', 'advanced', 'information-gathering', 'information', 'phone', 'phone-number', 'phone-number-information', 'moriarty', 'moriarty-project', 'phoneinfo', 'phone-information', 'python3-moriarty', 'sms', 'amazon-aws', 'osinttool', 'osint-kali', 'osint-python', 'kali-osint']",27371
923,onlybooks/algorithm-interview,1042,282,46,[],83
924,MilaNLProc/contextualized-topic-models,1038,126,563,"['topic-modeling', 'bert', 'transformer', 'embeddings', 'text-as-data', 'topic-coherence', 'multilingual-topic-models', 'multilingual-models', 'neural-topic-models', 'nlp', 'nlp-library', 'nlp-machine-learning']",33554
925,mit-han-lab/gan-compression,1037,145,123,"['compression', 'gans', 'conditional-gans', 'pix2pix', 'cyclegan', 'gaugan', 'pytorch', 'image-to-image-translation']",51439
926,DeepWisdom/AutoDL,1032,205,79,"['autodl', 'automl', 'nas', 'feature-engineering', 'model-selection', 'full-automl', 'artificial-intelligence', 'lightgbm', 'resnet', 'pytorch', 'tensorflow', 'python', 'autodl-challenge', 'ai', 'deeplearning', 'data-science', 'machine-learning', 'big-data', 'multi-label', 'automated-machine-learning']",4674
927,CCExtractor/vardbg,1023,80,602,"['python', 'debugger', 'gci', 'gci2019', 'profiler', 'flow', 'video', 'visualization', 'hacktoberfest']",1537
928,GeekAlexis/FastMOT,1012,227,593,"['jetson', 'multi-object-tracking', 'tensorrt', 'real-time', 'reid', 'object-detection', 'deep-sort', 'computer-vision', 'yolov4', 'ssd', 'yolov3', 'people-counter', 'scaledyolov4', 'edge-computing', 'lucas-kanade', 'video-analysis', 'deep-learning']",122426
929,uber/fiber,1009,115,66,"['python', 'distributed-computing', 'multiprocessing', 'sandbox', 'machine-learning']",8759
930,san089/Udacity-Data-Engineering-Projects,1008,380,80,"['data', 'data-engineering', 'data-engineering-pipeline', 'etl-pipeline', 'cassandra-database', 'postgresql-database', 'data-modeling', 'data-warehouse', 'data-lake', 'airflow', 'airflow-operators', 'cluster', 'cassandra', 'infrastructure', 'postgres', 'aws', 'aws-ec2', 'aws-sdk', 'aws-s3', 'cloudformation']",2128
931,caoscott/SReC,1005,85,3,"['lossless', 'compression', 'neural-network', 'pytorch']",42649
932,deepmind/rlax,1001,71,198,[],453
933,OpenBB-finance/OpenBBTerminal,20385,2050,5176,"['python', 'investment', 'machine-learning', 'artificial-intelligence', 'finance', 'cryptocurrency', 'investment-research', 'stocks', 'quantitative-finance', 'economics', 'crypto', 'openbb']",1529369
934,karpathy/minGPT,14256,1586,94,[],1485
935,airbytehq/airbyte,10208,2520,10638,"['data', 'pipeline', 'data-analysis', 'data-engineering', 'java', 'python', 'etl', 'airbyte', 'change-data-capture', 'data-collection', 'data-ingestion', 'data-integration', 'elt', 'bigquery', 'redshift', 'snowflake']",2393076
936,MatrixTM/MHDDoS,8353,1779,499,"['ddos', 'ddos-attacks', 'ddos-tool', 'attack', 'cloudflare-bypass', 'layer4', 'ddos-attack-script', 'ovh-bypass', 'amazon-bypass', 'ddosguard-bypass', 'auto-proxy', 'hacking-tool', 'bypass', 'flood', 'ddos-script', 'ddos-attack-tools', 'cloudflare', 'dos', 'minecraftbot']",864
937,soxoj/maigret,8324,610,846,"['osint', 'social-network', 'identification', 'parsing', 'detective', 'socmint', 'dossier', 'username-checker', 'nickname', 'username-search', 'sherlock', 'recursive-search', 'page-parsing', 'profiles', 'username', 'investigation', 'namechecker', 'python', 'python3']",5425
938,openai/openai-python,7695,1061,142,"['openai', 'python']",1695
939,Anjok07/ultimatevocalremovergui,6204,416,621,"['vocal-remover', 'pytorch', 'source', 'separation', 'kareokee', 'karaoke', 'spectrogram', 'instrumental', 'vocal', 'vocals', 'audio', 'music']",543008
940,LibrePhotos/librephotos,5361,222,1132,"['photo', 'selfhosted', 'exif', 'machine-learning', 'hacktoberfest', 'python', 'django']",81215
941,EssayKillerBrain/WriteGPT,5143,909,66,[],211325
942,r0ysue/r0capture,4873,1044,39,[],7561
943,mikel-brostrom/yolov8_tracking,4400,1323,886,"['strongsort', 'bytetrack', 'ocsort', 'osnet', 'deep-learning', 'segmentation', 'tensorrt', 'tracking-by-detection', 'yolo', 'botsort']",112071
944,nonebot/nonebot2,4096,406,3499,"['nonebot', 'cqhttp', 'bot', 'qq', 'onebot', 'nonebot2', 'fastapi', 'telegram-bot', 'mirai-bot', 'lark-bot', 'dingtalk-robot', 'qq-guild', 'chatbot', 'python']",8014
945,acantril/learn-cantrill-io-labs,4064,1542,604,[],248231
946,lucidrains/denoising-diffusion-pytorch,3944,532,231,"['artificial-intelligence', 'deep-learning', 'generative-model', 'score-matching']",2506
947,ihebski/DefaultCreds-cheat-sheet,3607,519,262,"['infosec', 'default-password', 'pentesting', 'bugbounty', 'pentest', 'credentials-gathering', 'cheatsheet', 'cybersecurity', 'blueteam', 'offensive-security', 'exploit']",527
948,KingOfBugbounty/KingOfBugBountyTips,3485,573,271,[],217
949,lukas-blecher/LaTeX-OCR,3406,380,286,"['machine-learning', 'transformer', 'im2latex', 'deep-learning', 'image2text', 'latex', 'dataset', 'pytorch', 'im2markup', 'ocr', 'latex-ocr', 'vit', 'math-ocr', 'vision-transformer', 'image-processing', 'python', 'im2text']",9265
950,evidentlyai/evidently,3323,364,1658,"['data-drift', 'jupyter-notebook', 'pandas-dataframe', 'machine-learning', 'model-monitoring', 'html-report', 'production-machine-learning', 'machine-learning-operations', 'mlops', 'data-science', 'hacktoberfest']",164964
951,megvii-research/ECCV2022-RIFE,3201,347,580,"['video-interpolation', 'computer-vision', 'slomo-filter', 'deep-learning']",11002
952,hay-kot/mealie,3119,341,1270,"['meal-plans', 'self-hosted', 'recipe-manager', 'hacktoberfest', 'hacktoberfest2022']",383131
953,Diolinux/PhotoGIMP,2968,102,132,[],102153
954,Miksus/rocketry,2752,73,1697,"['scheduler', 'scheduling', 'framework', 'pydantic', 'python', 'automation', 'automation-framework']",2604
955,YaoFANGUK/video-subtitle-extractor,2738,337,443,"['deep-learning', 'ocr', 'subtitles', 'srt', 'hardsub', 'extract', 'ripper', 'subrip']",934535
956,open-mmlab/mmselfsup,2642,387,652,"['self-supervised-learning', 'unsupervised-learning', 'pytorch', 'moco', 'simclr', 'simsiam', 'mae', 'masked-image-modeling', 'beit']",3544
957,anushka23g/Complete-Placement-Preparation,2572,766,92,"['placements', 'placement', 'placement-preparation', 'placement-preparation-portal', 'faang', 'faang-interview', 'faang-preparation', 'amazon', 'aws', 'datastructures', 'algorithms-and-data-structures', 'data-structures', 'datastructures-algorithms', 'interview', 'algorithms', 'technical-interviews', 'dream-company', 'language', 'google', 'dsa-for-free']",2596
958,FedML-AI/FedML,2548,594,9041,"['federated-learning', 'deep-learning', 'distributed-training', 'blockchain', 'edge-ai', 'machine-learning', 'on-device-training', 'inference-engine', 'marketplace', 'mlops', 'privacy', 'security']",901190
959,ashleve/lightning-hydra-template,2486,418,426,"['pytorch-lightning', 'project-structure', 'config', 'deep-learning', 'hydra', 'template', 'pytorch', 'reproducibility', 'best-practices', 'mlops']",3790
960,FlareSolverr/FlareSolverr,2414,243,247,"['puppeteer', 'cloudflare', 'proxy', 'chrome', 'chromium', 'docker', 'server', 'api', 'rest']",997
961,Jxck-S/plane-notify,2382,438,462,"['opensky-api', 'ads-b', 'adsbexchange', 'adsb', 'plane', 'opensky', 'adsbx', 'opensky-network', 'airport', 'land', 'takeoff', 'tcas', 'acas', 'resolutionadviosry', 'squawk', 'emergency-squawk']",1919
962,al-one/hass-xiaomi-miot,2360,322,1604,"['xiaomi', 'miio', 'miot', 'home-assistant', 'smart-home', 'xiaomi-miot', 'miot-spec', 'homeassistant', 'iot', 'xiaoai', 'custom-component']",1711
963,MaartenGr/KeyBERT,2308,262,30,"['keyword-extraction', 'keyphrase-extraction', 'bert', 'mmr']",2251
964,sezanzeb/input-remapper,2241,124,823,"['gamepad', 'mouse', 'linux', 'gaming', 'keyboard-shortcuts', 'keyboard']",5683
965,kelvinBen/AppInfoScanner,2239,319,44,"['security', 'python3', 'tools', 'apk', 'apk-dex', 'android', 'ipa', 'scanner', 'web-hacking', 'security-tools', 'hacking', 'hacking-tool', 'penetration-testing-tools', 'penetration-test', 'network-security']",84440
966,adw0rd/instagrapi,2122,379,1338,"['instagram-api', 'igtv', 'instagram', 'instagram-client', 'instagram-downloader', 'instagram-bot', 'instagram-photos', 'instagram-stories', 'reels', 'instagram-scraper', 'instagram-feed', 'instagram-sdk', 'instagram-private-api', 'instagram-api-python', 'instagram-automation', 'instagram-account', 'instagram-crawler', 'instabot', 'instapy', 'api-wrapper']",5512
967,open-mmlab/mmpretrain,2062,792,840,"['image-classification', 'resnet', 'mobilenet', 'pytorch', 'deep-learning', 'swin-transformer', 'beit', 'clip', 'constrastive-learning', 'convnext', 'mae', 'masked-image-modeling', 'moco', 'pretrained-models', 'self-supervised-learning', 'vision-transformer']",12839
968,avgupta456/github-trends,2029,20,618,"['github', 'readme-stats', 'profile-readme', 'github-api', 'github-wrapped']",3275
969,Orange-Cyberdefense/arsenal,2018,304,225,[],119333
970,ha0y/xiaomi_miot_raw,1979,214,400,"['home-assistant', 'home-assistant-addons', 'miot', 'miot-protocol', 'xiaomi-miot', 'hacs', 'xiaomi', 'homeassistant']",2785
971,hojonathanho/diffusion,1860,188,2,[],105073
972,facebookresearch/esm,1846,362,185,[],11026
973,ai-forever/ru-gpts,1791,425,144,"['deep-learning', 'gpt3', 'language-model', 'russian', 'russian-language', 'transformers']",392
974,Charmve/Surface-Defect-Detection,1780,375,222,"['surface-detection', 'surface-defects', 'image-segmentation', 'pcb-surface-defect', 'surface-defect-detection', 'paper', 'defects', 'dataset', 'surface', 'deep-learning', 'charmve']",234297
975,andyzys/jd_seckill,1649,6437,15,[],25
976,meisnate12/Plex-Meta-Manager,1647,210,1977,[],81023
977,neuralmagic/sparseml,1585,118,1348,"['pytorch', 'keras', 'model-sparsification', 'sparsification-recipes', 'tensorflow', 'smaller-models', 'deep-learning-library', 'deep-learning-algorithms', 'deep-learning-models', 'automl', 'pruning-algorithms', 'sparsity', 'sparsification', 'recipe-driven-approaches', 'pruning', 'computer-vision-algorithms', 'object-detection', 'image-classification', 'nlp', 'onnx']",257019
